,id,Procedure type,Document type,Language code,Display code,Name,parent_id,Mandatory,heading_id
3348,98012,CAP,Labelling,sl,10,"POSEBNI VARNOSTNI UKREPI ZA ODSTRANJEVANJE NEUPORABLJENIH ZDRAVIL ALI IZ NJIH NASTALIH ODPADNIH SNOVI, KADAR SO POTREBNI",98002.0,True,12
3349,98013,CAP,Labelling,sl,11,IME IN NASLOV IMETNIKA DOVOLJENJA ZA PROMET Z ZDRAVILOM,98002.0,True,13
3350,98014,CAP,Labelling,sl,12,ŠTEVILKA(E) DOVOLJENJA (DOVOLJENJ) ZA PROMET,98002.0,True,14
3351,98015,CAP,Labelling,sl,13,"ŠTEVILKA SERIJE<, ENOTNE OZNAKE DAROVANJA IN IZDELKOV>",98002.0,True,15
3352,98016,CAP,Labelling,sl,14,NAČIN IZDAJANJA ZDRAVILA,98002.0,True,16
3353,98017,CAP,Labelling,sl,15,NAVODILA ZA UPORABO,98002.0,True,17
3354,98018,CAP,Labelling,sl,16,PODATKI V BRAILLOVI PISAVI,98002.0,True,18
3355,98019,CAP,Labelling,sl,17,EDINSTVENA OZNAKA – DVODIMENZIONALNA ČRTNA KODA,98002.0,True,19
3356,98020,CAP,Labelling,sl,18,EDINSTVENA OZNAKA – V BERLJIVI OBLIKI,98002.0,True,20
3357,98021,CAP,Labelling,sl,,"PODATKI, KI MORAJO BITI NAJMANJ NAVEDENI NA PRETISNEM OMOTU ALI DVOJNEM TRAKU",98001.0,True,21
3358,98022,CAP,Labelling,sl,1,IME ZDRAVILA,98021.0,True,22
3359,98023,CAP,Labelling,sl,2,IME IMETNIKA DOVOLJENJA ZA PROMET Z ZDRAVILOM,98021.0,True,23
3360,98024,CAP,Labelling,sl,3,DATUM IZTEKA ROKA UPORABNOSTI ZDRAVILA,98021.0,True,24
3361,98025,CAP,Labelling,sl,4,"ŠTEVILKA SERIJE<, ENOTNE OZNAKE DAROVANJA IN IZDELKOV>",98021.0,True,25
3362,98026,CAP,Labelling,sl,5,DRUGI PODATKI,98021.0,True,26
3363,98027,CAP,Labelling,sl,,"PODATKI, KI MORAJO BITI NAJMANJ NAVEDENI NA MANJŠIH STIČNIH OVOJNINAH",98001.0,True,27
3364,98028,CAP,Labelling,sl,1,IME ZDRAVILA IN POT(I) UPORABE,98027.0,True,28
3365,98029,CAP,Labelling,sl,2,POSTOPEK UPORABE,98027.0,True,29
3366,98030,CAP,Labelling,sl,3,DATUM IZTEKA ROKA UPORABNOSTI ZDRAVILA,98027.0,True,30
3367,98031,CAP,Labelling,sl,4,"ŠTEVILKA SERIJE<, ENOTNE OZNAKE DAROVANJA IN IZDELKOV>",98027.0,True,31
3368,98032,CAP,Labelling,sl,5,"VSEBINA, IZRAŽENA Z MASO, PROSTORNINO ALI ŠTEVILOM ENOT",98027.0,True,32
3369,98033,CAP,Labelling,sl,6,DRUGI PODATKI,98027.0,True,33
3370,99001,CAP,Package leaflet,sl,,NAVODILO ZA UPORABO,,True,1
3371,99002,CAP,Package leaflet,sl,,"qZa to zdravilo se izvaja dodatno spremljanje varnosti. Tako bodo hitreje na voljo nove informacije o njegovi varnosti. Tudi sami lahko k temu prispevate tako, da poročate o katerem koli neželenem učinku zdravila, ki bi se utegnil pojaviti pri vas. Glejte na koncu poglavja 4, kako poročati o neželenih učinkih.",99001.0,False,2
3372,99003,CAP,Package leaflet,sl,,Kaj vsebuje navodilo,99001.0,True,3
3373,99004,CAP,Package leaflet,sl,1,Kaj je zdravilo X in za kaj ga uporabljamo,99001.0,True,4
3374,99005,CAP,Package leaflet,sl,2,"Kaj morate vedeti, preden <boste vzeli> <boste uporabili> zdravilo X",99001.0,True,5
3375,99006,CAP,Package leaflet,sl,,Ne <jemljite> <uporabljajte> zdravila X,99005.0,True,6
3376,99007,CAP,Package leaflet,sl,,Opozorila in previdnostni ukrepi,99005.0,True,7
3377,99008,CAP,Package leaflet,sl,,Otroci <in mladostniki>,99005.0,True,8
3378,99009,CAP,Package leaflet,sl,,Druga zdravila in zdravilo X,99005.0,True,9
3379,99010,CAP,Package leaflet,sl,,"Zdravilo X skupaj <s><z> <hrano> <in> <,> <pijačo> <in> <alkoholom>",99005.0,True,10
3380,99011,CAP,Package leaflet,sl,,"Nosečnost <in> <,> dojenje <in plodnost>",99005.0,True,11
3381,99012,CAP,Package leaflet,sl,,Vpliv na sposobnost upravljanja vozil in strojev,99005.0,True,12
3382,99013,CAP,Package leaflet,sl,,Zdravilo X vsebuje {ime pomožne(ih) snovi},99005.0,False,13
3383,99014,CAP,Package leaflet,sl,3,Kako <jemati> <uporabljati> zdravilo X,99001.0,True,14
3384,99015,CAP,Package leaflet,sl,,Uporaba pri otrocih <in mladostnikih>,99014.0,False,15
3385,99016,CAP,Package leaflet,sl,,"Če ste <vzeli> <uporabili> večji odmerek zdravila X, kot bi smeli",99014.0,False,16
3386,99017,CAP,Package leaflet,sl,,Če ste pozabili <vzeti> <uporabiti> zdravilo X,99014.0,False,17
3387,99018,CAP,Package leaflet,sl,,Če ste prenehali <jemati> <uporabljati> zdravilo X,99014.0,False,18
3388,99019,CAP,Package leaflet,sl,4,Možni neželeni učinki,99001.0,True,19
3389,99020,CAP,Package leaflet,sl,,Dodatni neželeni učinki pri otrocih <in mladostnikih>,99019.0,False,20
3390,99021,CAP,Package leaflet,sl,,Poročanje o neželenih učinkih,99019.0,True,21
3391,99022,CAP,Package leaflet,sl,5,Shranjevanje zdravila X,99001.0,True,22
3392,99023,CAP,Package leaflet,sl,6,Vsebina pakiranja in dodatne informacije,99001.0,True,23
3393,99024,CAP,Package leaflet,sl,,Kaj vsebuje zdravilo X,99023.0,True,24
3394,99025,CAP,Package leaflet,sl,,Izgled zdravila X in vsebina pakiranja,99023.0,True,25
3395,99026,CAP,Package leaflet,sl,,Imetnik dovoljenja za promet z zdravilom in proizvajalec,99023.0,True,26
3396,99027,CAP,Package leaflet,sl,,Za vse morebitne nadaljnje informacije o tem zdravilu se lahko obrnete na predstavništvo imetnika dovoljenja za promet z zdravilom:,99023.0,False,27
3397,99028,CAP,Package leaflet,sl,,Navodilo je bilo nazadnje revidirano dne <{MM/LLLL}> <{mesec LLLL}> ,99023.0,True,28
3398,99029,CAP,Package leaflet,sl,,Drugi viri informacij,99023.0,False,29
3399,99030,CAP,Package leaflet,sl,,Naslednje informacije so namenjene samo zdravstvenemu osebju:,99001.0,False,30
3400,100001,NAP,SmPC,bg,,КРАТКА ХАРАКТЕРИСТИКА НА ПРОДУКТА,,True,1
3401,100002,NAP,SmPC,bg,,qТози лекарствен продукт подлежи на допълнително наблюдение. Това ще позволи бързото установяване на нова информация относно безопасността. От медицинските специалисти се изисква да съобщават всяка подозирана нежелана реакция. За начина на съобщаване на нежелани реакции вижте точка 4.8,100001.0,False,2
3402,100003,NAP,SmPC,bg,1,ИМЕ НА ЛЕКАРСТВЕНИЯ ПРОДУКТ,100001.0,True,3
3403,100004,NAP,SmPC,bg,2,КАЧЕСТВЕН И КОЛИЧЕСТВЕН СЪСТАВ,100001.0,True,4
3404,100005,NAP,SmPC,bg,,Помощно(и) вещество(а) с известно действие,100004.0,False,5
3405,100006,NAP,SmPC,bg,3,ЛЕКАРСТВЕНА ФОРМА,100001.0,True,6
3406,100007,NAP,SmPC,bg,4,КЛИНИЧНИ ДАННИ,100001.0,True,7
3407,100008,NAP,SmPC,bg,4.1,Терапевтични показания ,100007.0,True,8
3408,100009,NAP,SmPC,bg,4.2,Дозировка и начин на приложение,100007.0,True,9
3409,100010,NAP,SmPC,bg,,Дозировка,100009.0,True,10
3410,100011,NAP,SmPC,bg,,Педиатрична популация,100010.0,True,11
3411,100012,NAP,SmPC,bg,,Начин на приложение,100009.0,True,12
3412,100013,NAP,SmPC,bg,,"Предпазни мерки, които трябва да бъдат взети преди работа със или приложение на лекарствения продукт",100012.0,False,13
3413,100014,NAP,SmPC,bg,4.3,Противопоказания,100007.0,True,14
3414,100015,NAP,SmPC,bg,4.4,Специални предупреждения и предпазни мерки при употреба,100007.0,True,15
3415,100016,NAP,SmPC,bg,,Проследимост,100015.0,False,16
3416,100017,NAP,SmPC,bg,,Педиатрична популация,100015.0,False,17
3417,100018,NAP,SmPC,bg,4.5,Взаимодействие с други лекарствени продукти и други форми на взаимодействие,100007.0,True,18
3418,100019,NAP,SmPC,bg,,Педиатрична популация,100018.0,False,19
3419,100020,NAP,SmPC,bg,4.6,"Фертилитет, бременност и кърмене",100007.0,True,20
3420,100021,NAP,SmPC,bg,,Бременност,100020.0,False,21
3421,100022,NAP,SmPC,bg,,Кърмене,100020.0,False,22
3422,100023,NAP,SmPC,bg,,Фертилитет,100020.0,False,23
3423,100024,NAP,SmPC,bg,4.7,Ефекти върху способността за шофиране и работа с машини,100007.0,True,24
3424,100025,NAP,SmPC,bg,4.8,Нежелани лекарствени реакции,100007.0,True,25
3425,100026,NAP,SmPC,bg,,Педиатрична популация,100025.0,False,26
3426,100027,NAP,SmPC,bg,,Съобщаване на подозирани нежелани реакции,100025.0,True,27
3427,100028,NAP,SmPC,bg,4.9,Предозиране,100007.0,True,28
3428,100029,NAP,SmPC,bg,,Педиатрична популация,100028.0,False,29
3429,100030,NAP,SmPC,bg,5,ФАРМАКОЛОГИЧНИ СВОЙСТВА,100001.0,True,30
3430,100031,NAP,SmPC,bg,5.1,Фармакодинамични свойства,100030.0,True,31
3431,100032,NAP,SmPC,bg,,Механизъм на действие,100031.0,False,32
3432,100033,NAP,SmPC,bg,,Фармакодинамични ефекти,100031.0,False,33
3433,100034,NAP,SmPC,bg,,Клинична ефикасност и безопасност,100031.0,False,34
3434,100035,NAP,SmPC,bg,,Педиатрична популация,100031.0,False,35
3435,100036,NAP,SmPC,bg,5.2,Фармакокинетични свойства,100030.0,True,36
3436,100037,NAP,SmPC,bg,,Абсорбция,100036.0,False,37
3437,100038,NAP,SmPC,bg,,Разпределение,100036.0,False,38
3438,100039,NAP,SmPC,bg,,Биотрансформация,100036.0,False,39
3439,100040,NAP,SmPC,bg,,Елиминиране,100036.0,False,40
3440,100041,NAP,SmPC,bg,,Линейност/нелинейност,100036.0,False,41
3441,100042,NAP,SmPC,bg,,Връзка(и) фармакокинетика-фармакодинамика,100036.0,False,42
3442,100043,NAP,SmPC,bg,5.3,Предклинични данни за безопасност,100030.0,True,43
3443,100044,NAP,SmPC,bg,,Оценка на риска за околната среда (ERA),100043.0,False,44
3444,100045,NAP,SmPC,bg,6,ФАРМАЦЕВТИЧНИ ДАННИ,100001.0,True,45
3445,100046,NAP,SmPC,bg,6.1,Списък на помощните вещества,100045.0,True,46
3446,100047,NAP,SmPC,bg,6.2,Несъвместимости,100045.0,True,47
3447,100048,NAP,SmPC,bg,6.3,Срок на годност,100045.0,True,48
3448,100049,NAP,SmPC,bg,6.4,Специални условия на съхранение,100045.0,True,49
3449,100050,NAP,SmPC,bg,6.5,Вид и съдържание на опаковката,100045.0,True,50
3450,100051,NAP,SmPC,bg,6.6,Специални предпазни мерки при изхвърляне <и работа>,100045.0,True,51
3451,100052,NAP,SmPC,bg,,Употреба при педиатричната популация,100051.0,False,52
3452,100053,NAP,SmPC,bg,7,ПРИТЕЖАТЕЛ НА РАЗРЕШЕНИЕТО ЗА УПОТРЕБА,100001.0,True,53
3453,100054,NAP,SmPC,bg,8,НОМЕР(А) НА РАЗРЕШЕНИЕТО ЗА УПОТРЕБА,100001.0,True,54
3454,100055,NAP,SmPC,bg,9,ДАТА НА ПЪРВО РАЗРЕШАВАНЕ/ПОДНОВЯВАНЕ НА РАЗРЕШЕНИЕТО ЗА УПОТРЕБА,100001.0,True,55
3455,100056,NAP,SmPC,bg,10,ДАТА НА АКТУАЛИЗИРАНЕ НА ТЕКСТА,100001.0,True,56
3456,100057,NAP,SmPC,bg,11,ДОЗИМЕТРИЯ,100001.0,False,57
3457,100058,NAP,SmPC,bg,12,ИНСТРУКЦИИ ЗА ПРИГОТВЯНЕ НА РАДИОФАРМАЦЕВТИЦИ ,100001.0,False,58
3458,101001,NAP,Labelling,bg,,ДАННИ ВЪРХУ ОПАКОВКАТА,,True,1
3459,101002,NAP,Labelling,bg,,"ДАННИ, КОИТО ТРЯБВА ДА СЪДЪРЖА <ВТОРИЧНАТА ОПАКОВКА> <И> <ПЪРВИЧНАТА ОПАКОВКА>",101001.0,True,2
3460,101003,NAP,Labelling,bg,1,ИМЕ НА ЛЕКАРСТВЕНИЯ ПРОДУКТ,101002.0,True,3
3461,101004,NAP,Labelling,bg,2,ОБЯВЯВАНЕ НА АКТИВНОТО(ИТЕ) ВЕЩЕСТВО(А),101002.0,True,4
3462,101005,NAP,Labelling,bg,3,СПИСЪК НА ПОМОЩНИТЕ ВЕЩЕСТВА,101002.0,True,5
3463,101006,NAP,Labelling,bg,4,ЛЕКАРСТВЕНА ФОРМА И КОЛИЧЕСТВО В ЕДНА ОПАКОВКА,101002.0,True,6
3464,101007,NAP,Labelling,bg,5,НАЧИН НА ПРИЛОЖЕНИЕ И ПЪТ(ИЩА) НА ВЪВЕЖДАНЕ,101002.0,True,7
3465,101008,NAP,Labelling,bg,6,"СПЕЦИАЛНО ПРЕДУПРЕЖДЕНИЕ, ЧЕ ЛЕКАРСТВЕНИЯТ ПРОДУКТ ТРЯБВА ДА СЕ СЪХРАНЯВА НА МЯСТО ДАЛЕЧЕ ОТ ПОГЛЕДА И ДОСЕГА НА ДЕЦА ",101002.0,True,8
3466,101009,NAP,Labelling,bg,7,"ДРУГИ СПЕЦИАЛНИ ПРЕДУПРЕЖДЕНИЯ, АКО Е НЕОБХОДИМО",101002.0,True,9
3467,101010,NAP,Labelling,bg,8,ДАТА НА ИЗТИЧАНЕ НА СРОКА НА ГОДНОСТ,101002.0,True,10
3468,101011,NAP,Labelling,bg,9,СПЕЦИАЛНИ УСЛОВИЯ НА СЪХРАНЕНИЕ,101002.0,True,11
3469,101012,NAP,Labelling,bg,10,"СПЕЦИАЛНИ ПРЕДПАЗНИ МЕРКИ ПРИ ИЗХВЪРЛЯНЕ НА НЕИЗПОЛЗВАНА ЧАСТ ОТ ЛЕКАРСТВЕНИТЕ ПРОДУКТИ ИЛИ ОТПАДЪЧНИ МАТЕРИАЛИ ОТ ТЯХ, АКО СЕ ИЗИСКВАТ ТАКИВА",101002.0,True,12
3470,101013,NAP,Labelling,bg,11,ИМЕ И АДРЕС НА ПРИТЕЖАТЕЛЯ НА РАЗРЕШЕНИЕТО ЗА УПОТРЕБА,101002.0,True,13
3471,101014,NAP,Labelling,bg,12,НОМЕР(А) НА РАЗРЕШЕНИЕТО ЗА УПОТРЕБА,101002.0,True,14
3472,101015,NAP,Labelling,bg,13,ПАРТИДЕН НОМЕР,101002.0,True,15
3473,101016,NAP,Labelling,bg,14,НАЧИН НА ОТПУСКАНЕ,101002.0,True,16
3474,101017,NAP,Labelling,bg,15,УКАЗАНИЯ ЗА УПОТРЕБА,101002.0,True,17
3475,101018,NAP,Labelling,bg,16,ИНФОРМАЦИЯ НА БРАЙЛОВА АЗБУКА,101002.0,True,18
3476,101019,NAP,Labelling,bg,17,УНИКАЛЕН ИДЕНТИФИКАТОР — ДВУИЗМЕРЕН БАРКОД,101002.0,True,19
3477,101020,NAP,Labelling,bg,18,УНИКАЛЕН ИДЕНТИФИКАТОР — ДАННИ ЗА ЧЕТЕНЕ ОТ ХОРА,101002.0,True,20
3478,101021,NAP,Labelling,bg,,"МИНИМУМ ДАННИ, КОИТО ТРЯБВА ДА СЪДЪРЖАТ БЛИСТЕРИТЕ И ЛЕНТИТЕ",101001.0,True,21
3479,101022,NAP,Labelling,bg,1,ИМЕ НА ЛЕКАРСТВЕНИЯ ПРОДУКТ,101021.0,True,22
3480,101023,NAP,Labelling,bg,2,ИМЕ НА ПРИТЕЖАТЕЛЯ НА РАЗРЕШЕНИЕТО ЗА УПОТРЕБА,101021.0,True,23
3481,101024,NAP,Labelling,bg,3,ДАТА НА ИЗТИЧАНЕ НА СРОКА НА ГОДНОСТ,101021.0,True,24
3482,101025,NAP,Labelling,bg,4,ПАРТИДЕН НОМЕР,101021.0,True,25
3483,101026,NAP,Labelling,bg,5,ДРУГО,101021.0,True,26
3484,101027,NAP,Labelling,bg,,"МИНИМУМ ДАННИ, КОИТО ТРЯБВА ДА СЪДЪРЖАТ МАЛКИТЕ ЕДИНИЧНИ ПЪРВИЧНИ ОПАКОВКИ",101001.0,True,27
3485,101028,NAP,Labelling,bg,1,ИМЕ НА ЛЕКАРСТВЕНИЯ ПРОДУКT И ПЪТ(ИЩА) НА ВЪВЕЖДАНЕ,101027.0,True,28
3486,101029,NAP,Labelling,bg,2,НАЧИН НА ПРИЛОЖЕНИЕ,101027.0,True,29
3487,101030,NAP,Labelling,bg,3,ДАТА НА ИЗТИЧАНЕ НА СРОКА НА ГОДНОСТ,101027.0,True,30
3488,101031,NAP,Labelling,bg,4,ПАРТИДЕН НОМЕР,101027.0,True,31
3489,101032,NAP,Labelling,bg,5,"СЪДЪРЖАНИЕ КАТО МАСА, ОБЕМ ИЛИ ЕДИНИЦИ",101027.0,True,32
3490,101033,NAP,Labelling,bg,6,ДРУГО,101027.0,True,33
3491,102001,NAP,Package leaflet,bg,, ЛИСТОВКА,,True,1
3492,102002,NAP,Package leaflet,bg,,"q Този лекарствен продукт подлежи на допълнително наблюдение. Това ще позволи бързото установяване на нова информация относно безопасността. Можете да дадете своя принос като съобщите всяка нежелана реакция, която сте получили. За начина на съобщаване на нежелани реакции вижте края на точка 4. ",102001.0,False,2
3493,102003,NAP,Package leaflet,bg,,Какво съдържа тази листовка,102001.0,True,3
3494,102004,NAP,Package leaflet,bg,1,Какво представлява Х и за какво се използва,102001.0,True,4
3495,102005,NAP,Package leaflet,bg,2,"Какво трябва да знаете, преди да <приемете> <използвате> Х",102001.0,True,5
3496,102006,NAP,Package leaflet,bg,,Не <приемайте> <използвайте> X,102005.0,True,6
3497,102007,NAP,Package leaflet,bg,,Предупреждения и предпазни мерки,102005.0,True,7
3498,102008,NAP,Package leaflet,bg,,Деца <и юноши>,102005.0,True,8
3499,102009,NAP,Package leaflet,bg,,Други лекарства и Х,102005.0,True,9
3500,102010,NAP,Package leaflet,bg,,"X с <храна> <и> <,> <напитки> <и> <алкохол>",102005.0,True,10
3501,102011,NAP,Package leaflet,bg,,"Бременност <и> <,> кърмене <и фертилитет>",102005.0,True,11
3502,102012,NAP,Package leaflet,bg,,Шофиране и работа с машини,102005.0,True,12
3503,102013,NAP,Package leaflet,bg,,X съдържа {име на помощното(ите) вещество(а)},102005.0,False,13
3504,102014,NAP,Package leaflet,bg,3,Как да <приемате> <използвате> Х,102001.0,True,14
3505,102015,NAP,Package leaflet,bg,,Употреба при деца <и юноши>,102014.0,False,15
3506,102016,NAP,Package leaflet,bg,,Ако сте <приели> <използвали> повече от необходимата доза X,102014.0,False,16
3507,102017,NAP,Package leaflet,bg,,Ако сте пропуснали да <приемете> <използвате> X,102014.0,False,17
3508,102018,NAP,Package leaflet,bg,,Ако сте спрели <приема> <употребата> на X,102014.0,False,18
3509,102019,NAP,Package leaflet,bg,4,Възможни нежелани реакции,102001.0,True,19
3510,102020,NAP,Package leaflet,bg,,Допълнителни нежелани реакции при деца <и юноши,102019.0,False,20
3511,102021,NAP,Package leaflet,bg,,Съобщаване на нежелани реакции,102019.0,True,21
3512,102022,NAP,Package leaflet,bg,5,Как да съхранявате X,102001.0,True,22
3513,102023,NAP,Package leaflet,bg,6,Съдържание на опаковката и допълнителна информация,102001.0,True,23
3514,102024,NAP,Package leaflet,bg,,Какво съдържа X,102023.0,True,24
3515,102025,NAP,Package leaflet,bg,,Как изглежда X и какво съдържа опаковката ,102023.0,True,25
3516,102026,NAP,Package leaflet,bg,,Притежател на разрешението за употреба и производител,102023.0,True,26
3517,102027,NAP,Package leaflet,bg,,Този лекарствен продукт е разрешен за употреба в държавите членки на ЕИП под следните имена:,102023.0,False,27
3518,102028,NAP,Package leaflet,bg,,Дата на последно преразглеждане на листовката <{ММ /ГГГГ}> <{месец ГГГГ}>.,102023.0,True,28
3519,102029,NAP,Package leaflet,bg,,Други източници на информация,102023.0,False,29
3520,102030,NAP,Package leaflet,bg,,Посочената по-долу информация е предназначена само за медицински специалисти:,102001.0,False,30
3521,103001,NAP,SmPC,cs,,SOUHRN ÚDAJŮ O PŘÍPRAVKU,,True,1
3522,103002,NAP,SmPC,cs,,"qTento léčivý přípravek podléhá dalšímu sledování. To umožní rychlé získání nových informací o bezpečnosti. Žádáme zdravotnické pracovníky, aby hlásili jakákoli podezření na nežádoucí účinky. Podrobnosti o hlášení nežádoucích účinků viz bod 4.8.",103001.0,False,2
3523,103003,NAP,SmPC,cs,1,NÁZEV PŘÍPRAVKU,103001.0,True,3
3524,103004,NAP,SmPC,cs,2,KVALITATIVNÍ A KVANTITATIVNÍ SLOŽENÍ,103001.0,True,4
3525,103005,NAP,SmPC,cs,,<Pomocná látka> <Pomocné látky> se známým účinkem,103004.0,False,5
3526,103006,NAP,SmPC,cs,3,LÉKOVÁ FORMA,103001.0,True,6
3527,103007,NAP,SmPC,cs,4,KLINICKÉ ÚDAJE,103001.0,True,7
3528,103008,NAP,SmPC,cs,4.1,Terapeutické indikace,103007.0,True,8
3529,103009,NAP,SmPC,cs,4.2,Dávkování a způsob podání,103007.0,True,9
3530,103010,NAP,SmPC,cs,,Dávkování,103009.0,True,10
3531,103011,NAP,SmPC,cs,,Pediatrická populace,103010.0,True,11
3532,103012,NAP,SmPC,cs,,Způsob podání,103009.0,True,12
3533,103013,NAP,SmPC,cs,,"Opatření, která je nutno učinit před zacházením s léčivým přípravkem nebo před jeho podáním",103012.0,False,13
3534,103014,NAP,SmPC,cs,4.3,Kontraindikace,103007.0,True,14
3535,103015,NAP,SmPC,cs,4.4,Zvláštní upozornění a opatření pro použití,103007.0,True,15
3536,103016,NAP,SmPC,cs,,Sledovatelnost,103015.0,False,16
3537,103017,NAP,SmPC,cs,,Pediatrická populace,103015.0,False,17
3538,103018,NAP,SmPC,cs,4.5,Interakce s jinými léčivými přípravky a jiné formy interakce,103007.0,True,18
3539,103019,NAP,SmPC,cs,,Pediatrická populace,103018.0,False,19
3540,103020,NAP,SmPC,cs,4.6,"Fertilita, těhotenství a kojení",103007.0,True,20
3541,103021,NAP,SmPC,cs,,Těhotenství,103020.0,False,21
3542,103022,NAP,SmPC,cs,,Kojení,103020.0,False,22
3543,103023,NAP,SmPC,cs,,Fertilita,103020.0,False,23
3544,103024,NAP,SmPC,cs,4.7,Účinky na schopnost řídit a obsluhovat stroje,103007.0,True,24
3545,103025,NAP,SmPC,cs,4.8,Nežádoucí účinky,103007.0,True,25
3546,103026,NAP,SmPC,cs,,Pediatrická populace,103025.0,False,26
3547,103027,NAP,SmPC,cs,,Hlášení podezření na nežádoucí účinky,103025.0,True,27
3548,103028,NAP,SmPC,cs,4.9,Předávkování,103007.0,True,28
3549,103029,NAP,SmPC,cs,,Pediatrická populace,103028.0,False,29
3550,103030,NAP,SmPC,cs,5,FARMAKOLOGICKÉ VLASTNOSTI,103001.0,True,30
3551,103031,NAP,SmPC,cs,5.1,Farmakodynamické vlastnosti,103030.0,True,31
3552,103032,NAP,SmPC,cs,,Mechanismus účinku,103031.0,False,32
3553,103033,NAP,SmPC,cs,,Farmakodynamické účinky,103031.0,False,33
3554,103034,NAP,SmPC,cs,,Klinická účinnost a bezpečnost,103031.0,False,34
3555,103035,NAP,SmPC,cs,,Pediatrická populace,103031.0,False,35
3556,103036,NAP,SmPC,cs,5.2,Farmakokinetické vlastnosti,103030.0,True,36
3557,103037,NAP,SmPC,cs,,Absorpce,103036.0,False,37
3558,103038,NAP,SmPC,cs,,Distribuce,103036.0,False,38
3559,103039,NAP,SmPC,cs,,Biotransformace,103036.0,False,39
3560,103040,NAP,SmPC,cs,,Eliminace,103036.0,False,40
3561,103041,NAP,SmPC,cs,,Linearita/nelinearita,103036.0,False,41
