2021-05-04 15:57:33,072 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Starting Heading Extraction | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json
2021-05-04 15:57:33,242 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Started Extracting Heading | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json
2021-05-04 15:57:33,367 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Match Passed | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-04 17:16:23,432 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20007' | currParentHeadId :- '20006.0' | prevParentHeadId :- '20004'
2021-05-04 17:16:24,732 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Excipient with known effect' | Qrd txt :- 'Excipient(s) with known effect' | Matched :- 'True'
2021-05-04 17:16:24,747 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Flow Is Broken | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20007' | currParentHeadId :- '20006.0' | prevParentHeadId :- '20004'
2021-05-04 17:16:24,763 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20007' | currParentHeadId :- '20006.0' | prevParentHeadId :- '20004'
2021-05-04 17:16:25,790 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- '3.       PHARMACEUTICAL FORM' | Qrd txt :- '3. PHARMACEUTICAL FORM' | Matched :- 'True'
2021-05-04 17:16:25,801 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Flow Is Broken | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20008' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20004'
2021-05-04 17:16:25,808 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20008' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20004'
2021-05-04 17:16:28,759 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- '4.       CLINICAL PARTICULARS' | Qrd txt :- '4. CLINICAL PARTICULARS' | Matched :- 'True'
2021-05-04 17:16:28,767 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20009' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20008'
2021-05-04 17:16:28,833 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- '4.1     Therapeutic indications' | Qrd txt :- '4.1 Therapeutic indications' | Matched :- 'True'
2021-05-04 17:16:28,845 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20010' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20009'
2021-05-04 17:16:29,016 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'ABILIFY is indicated for the treatment of schizophrenia in adults and in adolescents aged 15 years and older.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:29,041 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'ABILIFY is indicated for the treatment of schizophrenia in adults and in adolescents aged 15 years and older.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-04 17:16:29,317 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- '4.2     Posology and method of administration' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'True'
2021-05-04 17:16:29,327 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20011' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20010'
2021-05-04 17:16:29,360 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed In Lowercase | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Posology' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'False'
2021-05-04 17:16:29,362 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Posology' | Qrd txt :- 'Posology' | Matched :- 'True'
2021-05-04 17:16:29,381 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20012' | currParentHeadId :- '20011.0' | prevParentHeadId :- '20011'
2021-05-04 17:16:29,568 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-04 17:16:29,580 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20013' | currParentHeadId :- '20012.0' | prevParentHeadId :- '20011'
2021-05-04 17:16:29,710 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'ABILIFY is not recommended for use in patients with schizophrenia below 15 years of age due to insufficient data on safety and efficacy (see sections 4.8 and 5.1).' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:29,988 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Special population' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-04 17:16:30,475 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'No dosage adjustment is required in patients with renal impairment.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:30,483 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'No dosage adjustment is required in patients with renal impairment.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-04 17:16:30,801 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'No dosage adjustment is required for female patients as compared to male patients (see section 5.2).' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:30,820 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'No dosage adjustment is required for female patients as compared to male patients (see section 5.2).' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-04 17:16:31,169 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'According to the metabolic pathway of aripiprazole no dosage adjustment is required for smokers (see section 4.5).' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:31,392 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Dose adjustments due to interactions' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:31,465 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed In Lowercase | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'False'
2021-05-04 17:16:31,470 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- 'Method of administration ' | Matched :- 'True'
2021-05-04 17:16:31,485 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20014' | currParentHeadId :- '20011.0' | prevParentHeadId :- '20011'
2021-05-04 17:16:32,044 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Orodispersible tablets or oral solution may be used as an alternative to ABILIFY tablets for patients who have difficulty swallowing ABILIFY tablets (see section 5.2).' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:32,215 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- '4.3     Contraindications' | Qrd txt :- '4.3 Contraindications' | Matched :- 'True'
2021-05-04 17:16:32,228 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20016' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20011'
2021-05-04 17:16:32,412 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Hypersensitivity to the active substance or to any of the excipients listed in section 6.1.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:32,623 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- '4.4     Special warnings and precautions for use' | Qrd txt :- '4.4 Special warnings and precautions for use' | Matched :- 'True'
2021-05-04 17:16:32,633 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20017' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20016'
2021-05-04 17:16:32,994 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'During antipsychotic treatment, improvement in the patient's clinical condition may take several days to some weeks. Patients should be closely monitored throughout this period.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:35,292 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Elderly patients with dementia-related psychosis' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:35,299 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Elderly patients with dementia-related psychosis' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-04 17:16:36,094 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Aripiprazole is not indicated for the treatment of patients with dementia-related psychosis.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:36,114 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Aripiprazole is not indicated for the treatment of patients with dementia-related psychosis.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-04 17:16:37,537 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Hypersensitivity reactions, characterised by allergic symptoms, may occur with aripiprazole (see section 4.8).' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:38,569 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Pathological gambling and other impulse control disorders' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-04 17:16:39,088 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'ABILIFY tablets contain lactose. Patients with rare hereditary problems of galactose intolerance, total lactase deficiency or glucose-galactose malabsorption should not take this medicinal product.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:39,371 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Patients with attention deficit hyperactivity disorder (ADHD) comorbidity' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:39,645 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- '4.5     Interaction with other medicinal products and other forms of interaction' | Qrd txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Matched :- 'True'
2021-05-04 17:16:39,662 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20020' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20017'
2021-05-04 17:16:39,933 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Due to its α1-adrenergic receptor antagonism, aripiprazole has the potential to enhance the effect of certain antihypertensive medicinal products.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:40,322 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'If aripiprazole is administered concomitantly with medicinal products known to cause QT prolongation or electrolyte imbalance, caution should be used.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:40,527 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Potential for other medicinal products to affect aripiprazole' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:40,543 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Potential for other medicinal products to affect aripiprazole' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-04 17:16:42,671 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Potential for aripiprazole to affect other medicinal products' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:42,690 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Potential for aripiprazole to affect other medicinal products' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-04 17:16:42,944 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'When aripiprazole was administered concomitantly with either valproate, lithium or lamotrigine, there was no clinically important change in valproate, lithium or lamotrigine concentrations.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:43,452 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- '4.6     Fertility, pregnancy and lactation' | Qrd txt :- '4.6 Fertility, pregnancy and lactation' | Matched :- 'True'
2021-05-04 17:16:43,464 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20022' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20020'
2021-05-04 17:16:43,557 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed In Lowercase | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Pregnancy' | Qrd txt :- '4.6 Fertility, pregnancy and lactation' | Matched :- 'False'
2021-05-04 17:16:43,560 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Pregnancy' | Qrd txt :- 'Pregnancy' | Matched :- 'True'
2021-05-04 17:16:43,579 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20023' | currParentHeadId :- '20022.0' | prevParentHeadId :- '20022'
2021-05-04 17:16:43,726 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Breast-feeding' | Qrd txt :- 'Breast-feeding' | Matched :- 'True'
2021-05-04 17:16:43,743 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20024' | currParentHeadId :- '20022.0' | prevParentHeadId :- '20022'
2021-05-04 17:16:43,849 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed In Lowercase | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Fertility' | Qrd txt :- '4.6 Fertility, pregnancy and lactation' | Matched :- 'False'
2021-05-04 17:16:43,856 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Fertility' | Qrd txt :- 'Fertility' | Matched :- 'True'
2021-05-04 17:16:43,877 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20025' | currParentHeadId :- '20022.0' | prevParentHeadId :- '20022'
2021-05-04 17:16:44,127 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Failed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- 'Aripiprazole did not impair fertility based on data from reproductive toxicity studies.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-04 17:16:44,430 : Heading Extraction Abilify-h-471-e_SmPC.json : Match Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | Doc txt :- '4.7     Effects on ability to drive and use machines' | Qrd txt :- '4.7 Effects on ability to drive and use machines' | Matched :- 'True'
2021-05-04 17:16:44,444 : Heading Extraction Abilify-h-471-e_SmPC.json : Validation Passed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json | currHeadId :- '20026' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20022'
