,id,domain,Procedure type,Document type,Language code,Display code,Name,parent_id,Mandatory,heading_id
3911,113035,H,NAP,SmPC,de,,Kinder und Jugendliche,113031.0,False,35
3912,113036,H,NAP,SmPC,de,5.2,Pharmakokinetische Eigenschaften,113030.0,True,36
3913,113037,H,NAP,SmPC,de,,Resorption,113036.0,False,37
3914,113038,H,NAP,SmPC,de,,Verteilung,113036.0,False,38
3915,113039,H,NAP,SmPC,de,,Biotransformation,113036.0,False,39
3916,113040,H,NAP,SmPC,de,,Elimination,113036.0,False,40
3917,113041,H,NAP,SmPC,de,,Linearität/Nicht-Linearität,113036.0,False,41
3918,113042,H,NAP,SmPC,de,,Pharmakokinetische/pharmakodynamische Zusammenhänge,113036.0,False,42
3919,113043,H,NAP,SmPC,de,5.3,Präklinische Daten zur Sicherheit,113030.0,True,43
3920,113044,H,NAP,SmPC,de,,Beurteilung der Risiken für die Umwelt (Environmental risk assessment [ERA]),113043.0,False,44
3921,113045,H,NAP,SmPC,de,6,PHARMAZEUTISCHE ANGABEN,113001.0,True,45
3922,113046,H,NAP,SmPC,de,6.1,Liste der sonstigen Bestandteile,113045.0,True,46
3923,113047,H,NAP,SmPC,de,6.2,Inkompatibilitäten,113045.0,True,47
3924,113048,H,NAP,SmPC,de,6.3,Dauer der Haltbarkeit,113045.0,True,48
3925,113049,H,NAP,SmPC,de,6.4,Besondere Vorsichtsmaßnahmen für die Aufbewahrung,113045.0,True,49
3926,113050,H,NAP,SmPC,de,6.5,Art und Inhalt des Behältnisses,113045.0,True,50
3927,113051,H,NAP,SmPC,de,6.6,Besondere Vorsichtsmaßnahmen für die Beseitigung <und sonstige Hinweise zur Handhabung>,113045.0,True,51
3928,113052,H,NAP,SmPC,de,,Anwendung bei Kindern und Jugendlichen,113051.0,False,52
3929,113053,H,NAP,SmPC,de,7,INHABER DER ZULASSUNG,113001.0,True,53
3930,113054,H,NAP,SmPC,de,8,ZULASSUNGSNUMMER(N),113001.0,True,54
3931,113055,H,NAP,SmPC,de,9,DATUM DER ERTEILUNG DER ZULASSUNG/VERLÄNGERUNG DER ZULASSUNG,113001.0,True,55
3932,113056,H,NAP,SmPC,de,10,STAND DER INFORMATION,113001.0,True,56
3933,113057,H,NAP,SmPC,de,11,DOSIMETRIE,113001.0,False,57
3934,113058,H,NAP,SmPC,de,12,ANWEISUNGEN ZUR ZUBEREITUNG VON RADIOAKTIVEN ARZNEIMITTELN,113001.0,False,58
3935,114001,H,NAP,Labelling,de,,ETIKETTIERUNG ,,True,1
3936,114002,H,NAP,Labelling,de,,ANGABEN <AUF DER ÄUSSEREN UMHÜLLUNG> <UND> <AUF DEM BEHÄLTNIS>,114001.0,True,2
3937,114003,H,NAP,Labelling,de,1,BEZEICHNUNG DES ARZNEIMITTELS,114002.0,True,3
3938,114004,H,NAP,Labelling,de,2,WIRKSTOFF(E),114002.0,True,4
3939,114005,H,NAP,Labelling,de,3,SONSTIGE BESTANDTEILE,114002.0,True,5
3940,114006,H,NAP,Labelling,de,4,DARREICHUNGSFORM UND INHALT,114002.0,True,6
3941,114007,H,NAP,Labelling,de,5,HINWEISE ZUR UND ART(EN) DER ANWENDUNG,114002.0,True,7
3942,114008,H,NAP,Labelling,de,6,"WARNHINWEIS, DASS DAS ARZNEIMITTEL FÜR KINDER UNZUGÄNGLICH AUFZUBEWAHREN IST",114002.0,True,8
3943,114009,H,NAP,Labelling,de,7,"WEITERE WARNHINWEISE, FALLS ERFORDERLICH",114002.0,True,9
3944,114010,H,NAP,Labelling,de,8,VERFALLDATUM,114002.0,True,10
3945,114011,H,NAP,Labelling,de,9,BESONDERE VORSICHTSMASSNAHMEN FÜR DIE AUFBEWAHRUNG,114002.0,True,11
3946,114012,H,NAP,Labelling,de,10,GEGEBENENFALLS BESONDERE VORSICHTSMASSNAHMEN FÜR DIE BESEITIGUNG VON NICHT VERWENDETEM ARZNEIMITTEL ODER DAVON STAMMENDEN ABFALLMATERIALIEN,114002.0,True,12
3947,114013,H,NAP,Labelling,de,11,NAME UND ANSCHRIFT DES PHARMAZEUTISCHEN UNTERNEHMERS,114002.0,True,13
3948,114014,H,NAP,Labelling,de,12,ZULASSUNGSNUMMER(N) ,114002.0,True,14
3949,114015,H,NAP,Labelling,de,13,CHARGENBEZEICHNUNG,114002.0,True,15
3950,114016,H,NAP,Labelling,de,14,VERKAUFSABGRENZUNG,114002.0,True,16
3951,114017,H,NAP,Labelling,de,15,HINWEISE FÜR DEN GEBRAUCH,114002.0,True,17
3952,114018,H,NAP,Labelling,de,16,ANGABEN IN BLINDENSCHRIFT,114002.0,True,18
3953,114019,H,NAP,Labelling,de,17,INDIVIDUELLES ERKENNUNGSMERKMAL – 2D-BARCODE,114002.0,True,19
3954,114020,H,NAP,Labelling,de,18,INDIVIDUELLES ERKENNUNGSMERKMAL – VOM MENSCHEN LESBARES FORMAT,114002.0,True,20
3955,114021,H,NAP,Labelling,de,,MINDESTANGABEN AUF BLISTERPACKUNGEN ODER FOLIENSTREIFEN,114001.0,True,21
3956,114022,H,NAP,Labelling,de,1,BEZEICHNUNG DES ARZNEIMITTELS,114021.0,True,22
3957,114023,H,NAP,Labelling,de,2,NAME DES PHARMAZEUTISCHEN UNTERNEHMERS,114021.0,True,23
3958,114024,H,NAP,Labelling,de,3,VERFALLDATUM,114021.0,True,24
3959,114025,H,NAP,Labelling,de,4,CHARGENBEZEICHNUNG,114021.0,True,25
3960,114026,H,NAP,Labelling,de,5,WEITERE ANGABEN,114021.0,True,26
3961,114027,H,NAP,Labelling,de,,MINDESTANGABEN AUF KLEINEN BEHÄLTNISSEN,114001.0,True,27
3962,114028,H,NAP,Labelling,de,1,BEZEICHNUNG DES ARZNEIMITTELS SOWIE ART(EN) DER ANWENDUNG,114027.0,True,28
3963,114029,H,NAP,Labelling,de,2,HINWEISE ZUR ANWENDUNG,114027.0,True,29
3964,114030,H,NAP,Labelling,de,3,VERFALLDATUM,114027.0,True,30
3965,114031,H,NAP,Labelling,de,4,CHARGENBEZEICHNUNG,114027.0,True,31
3966,114032,H,NAP,Labelling,de,5,"INHALT NACH GEWICHT, VOLUMEN ODER EINHEITEN",114027.0,True,32
3967,114033,H,NAP,Labelling,de,6,WEITERE ANGABEN,114027.0,True,33
3968,115001,H,NAP,Package leaflet,de,,PACKUNGSBEILAGE,,True,1
3969,115002,H,NAP,Package leaflet,de,,"q Dieses Arzneimittel unterliegt einer zusätzlichen Überwachung. Dies ermöglicht eine schnelle Identifizierung neuer Erkenntnisse über die Sicherheit. Sie können dabei helfen, indem Sie jede auftretende Nebenwirkung melden. Hinweise zur Meldung von Nebenwirkungen, siehe Ende Abschnitt 4",115001.0,False,2
3970,115003,H,NAP,Package leaflet,de,,Was in dieser Packungsbeilage steht,115001.0,True,3
3971,115004,H,NAP,Package leaflet,de,1,Was ist X und wofür wird es angewendet?,115001.0,True,4
3972,115005,H,NAP,Package leaflet,de,2,Was sollten Sie vor der <Einnahme> <Anwendung> von X beachten?,115001.0,True,5
3973,115006,H,NAP,Package leaflet,de,,"X darf nicht <eingenommen> <angewendet> werden<,>",115005.0,True,6
3974,115007,H,NAP,Package leaflet,de,,Warnhinweise und Vorsichtsmaßnahmen,115005.0,True,7
3975,115008,H,NAP,Package leaflet,de,,Kinder <und Jugendliche>,115005.0,True,8
3976,115009,H,NAP,Package leaflet,de,,<Einnahme> <Anwendung> von X zusammen mit anderen Arzneimitteln,115005.0,True,9
3977,115010,H,NAP,Package leaflet,de,,"<Einnahme> <Anwendung> von X zusammen mit <Nahrungsmitteln> <und> <,> <Getränken> <und> <Alkohol>",115005.0,True,10
3978,115011,H,NAP,Package leaflet,de,,"Schwangerschaft <und> <,> Stillzeit <und Fortpflanzungsfähigkeit>",115005.0,True,11
3979,115012,H,NAP,Package leaflet,de,,Verkehrstüchtigkeit und Fähigkeit zum Bedienen von Maschinen,115005.0,True,12
3980,115013,H,NAP,Package leaflet,de,,X enthält {Bezeichnung <des> <der> sonstigen Bestandteil(s)(e)},115005.0,False,13
3981,115014,H,NAP,Package leaflet,de,3,Wie ist X <einzunehmen> <anzuwenden>?,115001.0,True,14
3982,115015,H,NAP,Package leaflet,de,,Anwendung bei Kindern <und Jugendlichen>,115014.0,False,15
3983,115016,H,NAP,Package leaflet,de,,"Wenn Sie eine größere Menge von X <eingenommen> <angewendet> haben, als Sie sollten",115014.0,False,16
3984,115017,H,NAP,Package leaflet,de,,Wenn Sie die <Einnahme> <Anwendung> von X vergessen haben,115014.0,False,17
3985,115018,H,NAP,Package leaflet,de,,Wenn Sie die <Einnahme> <Anwendung> von X abbrechen,115014.0,False,18
3986,115019,H,NAP,Package leaflet,de,4,Welche Nebenwirkungen sind möglich?,115001.0,True,19
3987,115020,H,NAP,Package leaflet,de,,Zusätzliche Nebenwirkungen bei Kindern <und Jugendlichen>,115019.0,False,20
3988,115021,H,NAP,Package leaflet,de,,Meldung von Nebenwirkungen,115019.0,True,21
3989,115022,H,NAP,Package leaflet,de,5,Wie ist X aufzubewahren?,115001.0,True,22
3990,115023,H,NAP,Package leaflet,de,6,Inhalt der Packung und weitere Informationen,115001.0,True,23
3991,115024,H,NAP,Package leaflet,de,,Was X enthält,115023.0,True,24
3992,115025,H,NAP,Package leaflet,de,,Wie X aussieht und Inhalt der Packung,115023.0,True,25
3993,115026,H,NAP,Package leaflet,de,,Pharmazeutischer Unternehmer und Hersteller,115023.0,True,26
3994,115027,H,NAP,Package leaflet,de,,Dieses Arzneimittel ist in den Mitgliedsstaaten des Europäischen Wirtschaftsraumes (EWR) unter den folgenden Bezeichnungen zugelassen:,115023.0,False,27
3995,115028,H,NAP,Package leaflet,de,,Diese Packungsbeilage wurde zuletzt überarbeitet im <{MM.JJJJ}> <{Monat JJJJ}>.,115023.0,True,28
3996,115029,H,NAP,Package leaflet,de,,Weitere Informationsquellen,115023.0,False,29
3997,115030,H,NAP,Package leaflet,de,,Die folgenden Informationen sind für medizinisches Fachpersonal bestimmt:,115001.0,False,30
3998,116001,H,NAP,SmPC,el,,ΠΕΡΙΛΗΨΗ ΤΩΝ ΧΑΡΑΚΤΗΡΙΣΤΙΚΩΝ ΤΟΥ ΠΡΟΪΟΝΤΟΣ,,True,1
3999,116002,H,NAP,SmPC,el,,qΤο φάρμακο αυτό τελεί υπό συμπληρωματική παρακολούθηση. Αυτό θα επιτρέψει το γρήγορο προσδιορισμό νέων πληροφοριών ασφάλειας. Ζητείται από τους επαγγελματίες υγείας να αναφέρουν οποιεσδήποτε πιθανολογούμενες ανεπιθύμητες ενέργειες. Βλ. παράγραφο 4.8 για τον τρόπο αναφοράς ανεπιθύμητων ενεργειών.,116001.0,False,2
4000,116003,H,NAP,SmPC,el,1,ΟΝΟΜΑΣΙΑ ΤΟΥ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΠΡΟΪΟΝΤΟΣ,116001.0,True,3
4001,116004,H,NAP,SmPC,el,2,ΠΟΙΟΤΙΚΗ ΚΑΙ ΠΟΣΟΤΙΚΗ ΣΥΝΘΕΣΗ,116001.0,True,4
4002,116005,H,NAP,SmPC,el,,Έκδοχο(α) με γνωστή δράση,116004.0,False,5
4003,116006,H,NAP,SmPC,el,3,ΦΑΡΜΑΚΟΤΕΧΝΙΚΗ ΜΟΡΦΗ,116001.0,True,6
4004,116007,H,NAP,SmPC,el,4,ΚΛΙΝΙΚΕΣ ΠΛΗΡΟΦΟΡΙΕΣ,116001.0,True,7
4005,116008,H,NAP,SmPC,el,4.1,Θεραπευτικές ενδείξεις,116007.0,True,8
4006,116009,H,NAP,SmPC,el,4.2,Δοσολογία και τρόπος χορήγησης,116007.0,True,9
4007,116010,H,NAP,SmPC,el,,Δοσολογία,116009.0,True,10
4008,116011,H,NAP,SmPC,el,,Παιδιατρικός πληθυσμός,116010.0,True,11
4009,116012,H,NAP,SmPC,el,,Τρόπος χορήγησης,116009.0,True,12
4010,116013,H,NAP,SmPC,el,,Προφυλάξεις που πρέπει να ληφθούν πριν από τον χειρισμό ή τη χορήγηση του φαρμακευτικού προϊόντος,116012.0,False,13
4011,116014,H,NAP,SmPC,el,4.3,Αντενδείξεις,116007.0,True,14
4012,116015,H,NAP,SmPC,el,4.4,Ειδικές προειδοποιήσεις και προφυλάξεις κατά τη χρήση,116007.0,True,15
4013,116016,H,NAP,SmPC,el,,Ιχνηλασιμότητα,116015.0,False,16
4014,116017,H,NAP,SmPC,el,,Παιδιατρικός πληθυσμός,116015.0,False,17
4015,116018,H,NAP,SmPC,el,4.5,Αλληλεπιδράσεις με άλλα φαρμακευτικά προϊόντα και άλλες μορφές αλληλεπίδρασης,116007.0,True,18
4016,116019,H,NAP,SmPC,el,,Παιδιατρικός πληθυσμός,116018.0,False,19
4017,116020,H,NAP,SmPC,el,4.6,"Γονιμότητα, κύηση και γαλουχία",116007.0,True,20
4018,116021,H,NAP,SmPC,el,,Κύηση,116020.0,False,21
4019,116022,H,NAP,SmPC,el,,Θηλασμός,116020.0,False,22
4020,116023,H,NAP,SmPC,el,,Γονιμότητα,116020.0,False,23
4021,116024,H,NAP,SmPC,el,4.7,Επιδράσεις στην ικανότητα οδήγησης και χειρισμού μηχανημάτων,116007.0,True,24
4022,116025,H,NAP,SmPC,el,4.8,Ανεπιθύμητες ενέργειες,116007.0,True,25
4023,116026,H,NAP,SmPC,el,,Παιδιατρικός πληθυσμός,116025.0,False,26
4024,116027,H,NAP,SmPC,el,,Αναφορά πιθανολογούμενων ανεπιθύμητων ενεργειών,116025.0,True,27
4025,116028,H,NAP,SmPC,el,4.9,Υπερδοσολογία,116007.0,True,28
4026,116029,H,NAP,SmPC,el,,Παιδιατρικός πληθυσμός,116028.0,False,29
4027,116030,H,NAP,SmPC,el,5,ΦΑΡΜΑΚΟΛΟΓΙΚΕΣ ΙΔΙΟΤΗΤΕΣ,116001.0,True,30
4028,116031,H,NAP,SmPC,el,5.1,Φαρμακοδυναμικές ιδιότητες,116030.0,True,31
4029,116032,H,NAP,SmPC,el,,Μηχανισμός δράσης,116031.0,False,32
4030,116033,H,NAP,SmPC,el,,Φαρμακοδυναμικές επιδράσεις,116031.0,False,33
4031,116034,H,NAP,SmPC,el,,Κλινική αποτελεσματικότητα και ασφάλεια,116031.0,False,34
4032,116035,H,NAP,SmPC,el,,Παιδιατρικός πληθυσμός,116031.0,False,35
4033,116036,H,NAP,SmPC,el,5.2,Φαρμακοκινητικές ιδιότητες,116030.0,True,36
4034,116037,H,NAP,SmPC,el,,Απορρόφηση,116036.0,False,37
4035,116038,H,NAP,SmPC,el,,Κατανομή,116036.0,False,38
4036,116039,H,NAP,SmPC,el,,Βιομετασχηματισμός,116036.0,False,39
4037,116040,H,NAP,SmPC,el,,Αποβολή,116036.0,False,40
4038,116041,H,NAP,SmPC,el,,Γραμμικότητα/μη γραμμικότητα,116036.0,False,41
4039,116042,H,NAP,SmPC,el,,Φαρμακοκινητικές/φαρμακοδυναμικές σχέσεις,116036.0,False,42
4040,116043,H,NAP,SmPC,el,5.3,Προκλινικά δεδομένα για την ασφάλεια,116030.0,True,43
4041,116044,H,NAP,SmPC,el,,Αξιολόγηση περιβαλλοντικού κινδύνου,116043.0,False,44
4042,116045,H,NAP,SmPC,el,6,ΦΑΡΜΑΚΕΥΤΙΚΕΣ ΠΛΗΡΟΦΟΡΙΕΣ,116001.0,True,45
4043,116046,H,NAP,SmPC,el,6.1,Κατάλογος εκδόχων,116045.0,True,46
4044,116047,H,NAP,SmPC,el,6.2,Ασυμβατότητες,116045.0,True,47
4045,116048,H,NAP,SmPC,el,6.3,Διάρκεια ζωής,116045.0,True,48
4046,116049,H,NAP,SmPC,el,6.4,Ιδιαίτερες προφυλάξεις κατά τη φύλαξη του προϊόντος,116045.0,True,49
4047,116050,H,NAP,SmPC,el,6.5,Φύση και συστατικά του περιέκτη,116045.0,True,50
4048,116051,H,NAP,SmPC,el,6.6,Ιδιαίτερες προφυλάξεις απόρριψης <και άλλος χειρισμός>,116045.0,True,51
4049,116052,H,NAP,SmPC,el,,Χρήση στον παιδιατρικό πληθυσμό,116051.0,False,52
4050,116053,H,NAP,SmPC,el,7,ΚΑΤΟΧΟΣ ΤΗΣ ΑΔΕΙΑΣ ΚΥΚΛΟΦΟΡΙΑΣ,116001.0,True,53
4051,116054,H,NAP,SmPC,el,8,ΑΡΙΘΜΟΣ(ΟΙ) ΑΔΕΙΑΣ ΚΥΚΛΟΦΟΡΙΑΣ,116001.0,True,54
4052,116055,H,NAP,SmPC,el,9,ΗΜΕΡΟΜΗΝΙΑ ΠΡΩΤΗΣ ΕΓΚΡΙΣΗΣ/ΑΝΑΝΕΩΣΗΣ ΤΗΣ ΑΔΕΙΑΣ,116001.0,True,55
4053,116056,H,NAP,SmPC,el,10,ΗΜΕΡΟΜΗΝΙΑ ΑΝΑΘΕΩΡΗΣΗΣ ΤΟΥ ΚΕΙΜΕΝΟΥ,116001.0,True,56
4054,116057,H,NAP,SmPC,el,11,ΔΟΣΙΜΕΤΡΙΑ,116001.0,False,57
4055,116058,H,NAP,SmPC,el,12,ΟΔΗΓΙΕΣ ΠΑΡΑΣΚΕΥΗΣ ΡΑΔΙΟΦΑΡΜΑΚΩΝ,116001.0,False,58
4056,117001,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,,ΕΠΙΣΗΜΑΝΣΗ,,True,1
4057,117002,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,,ΕΝΔΕΙΞΕΙΣ ΠΟΥ ΠΡΕΠΕΙ ΝΑ ΑΝΑΓΡΑΦΟΝΤΑΙ <ΣΤΗΝ ΕΞΩΤΕΡΙΚΗ ΣΥΣΚΕΥΑΣΙΑ> <ΚΑΙ> < ΣΤΗ ΣΤΟΙΧΕΙΩΔΗ ΣΥΣΚΕΥΑΣΙΑ>,117001.0,True,2
4058,117003,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,1,ΟΝΟΜΑΣΙΑ ΤΟΥ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΠΡΟΪΟΝΤΟΣ,117002.0,True,3
4059,117004,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,2,ΣΥΝΘΕΣΗ ΣΕ ΔΡΑΣΤΙΚΗ(ΕΣ) ΟΥΣΙΑ(ΕΣ),117002.0,True,4
4060,117005,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,3,ΚΑΤΑΛΟΓΟΣ ΕΚΔΟΧΩΝ,117002.0,True,5
4061,117006,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,4,ΦΑΡΜΑΚΟΤΕΧΝΙΚΗ ΜΟΡΦΗ ΚΑΙ ΠΕΡΙΕΧΟΜΕΝΟ,117002.0,True,6
4062,117007,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,5,ΤΡΟΠΟΣ ΚΑΙ ΟΔΟΣ(ΟΙ) ΧΟΡΗΓΗΣΗΣ,117002.0,True,7
4063,117008,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,6,ΕΙΔΙΚΗ ΠΡΟΕΙΔΟΠΟΙΗΣΗ ΣΥΜΦΩΝΑ ΜΕ ΤΗΝ ΟΠΟΙΑ ΤΟ ΦΑΡΜΑΚΕΥΤΙΚΟ ΠΡΟΪΟΝ ΠΡΕΠΕΙ ΝΑ ΦΥΛΑΣΣΕΤΑΙ ΣΕ ΘΕΣΗ ΤΗΝ ΟΠΟΙΑ ΔΕΝ ΒΛΕΠΟΥΝ ΚΑΙ ΔΕΝ ΠΡΟΣΕΓΓΙΖΟΥΝ ΤΑ ΠΑΙΔΙΑ,117002.0,True,8
4064,117009,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,7,"ΑΛΛΗ(ΕΣ) ΕΙΔΙΚΗ(ΕΣ) ΠΡΟΕΙΔΟΠΟΙΗΣΗ(ΕΙΣ), ΕΑΝ ΕΙΝΑΙ ΑΠΑΡΑΙΤΗΤΗ(ΕΣ)",117002.0,True,9
4065,117010,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,8,ΗΜΕΡΟΜΗΝΙΑ ΛΗΞΗΣ,117002.0,True,10
4066,117011,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,9,ΕΙΔΙΚΕΣ ΣΥΝΘΗΚΕΣ ΦΥΛΑΞΗΣ,117002.0,True,11
4067,117012,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,10,"ΙΔΙΑΙΤΕΡΕΣ ΠΡΟΦΥΛΑΞΕΙΣ ΓΙΑ ΤΗΝ ΑΠΟΡΡΙΨΗ ΤΩΝ ΜΗ 
ΧΡΗΣΙΜΟΠΟΙΗΘΕΝΤΩΝ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ Ή ΤΩΝ   
ΥΠΟΛΕΙΜΜΑΤΩΝ ΠΟΥ ΠΡΟΕΡΧΟΝΤΑΙ ΑΠΟ ΑΥΤΑ, ΕΦΟΣΟΝ ΑΠΑΙΤΕΙΤΑΙ",117002.0,True,12
4068,117013,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,11,ΟΝΟΜΑ ΚΑΙ ΔΙΕΥΘΥΝΣΗ ΚΑΤΟΧΟΥ ΤΗΣ ΑΔΕΙΑΣ ΚΥΚΛΟΦΟΡΙΑΣ,117002.0,True,13
4069,117014,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,12,ΑΡΙΘΜΟΣ(ΟΙ) ΑΔΕΙΑΣ ΚΥΚΛΟΦΟΡΙΑΣ,117002.0,True,14
4070,117015,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,13,ΑΡΙΘΜΟΣ ΠΑΡΤΙΔΑΣ,117002.0,True,15
4071,117016,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,14,ΓΕΝΙΚΗ ΚΑΤΑΤΑΞΗ ΓΙΑ ΤΗ ΔΙΑΘΕΣΗ,117002.0,True,16
4072,117017,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,15,ΟΔΗΓΙΕΣ ΧΡΗΣΗΣ,117002.0,True,17
4073,117018,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,16,ΠΛΗΡΟΦΟΡΙΕΣ ΣΕ BRAILLE,117002.0,True,18
4074,117019,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,17,ΜΟΝΑΔΙΚΟΣ ΑΝΑΓΝΩΡΙΣΤΙΚΟΣ ΚΩΔΙΚΟΣ – ΔΙΣΔΙΑΣΤΑΤΟΣ ΓΡΑΜΜΩΤΟΣ ΚΩΔΙΚΑΣ (2D),117002.0,True,19
4075,117020,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,18,ΜΟΝΑΔΙΚΟΣ ΑΝΑΓΝΩΡΙΣΤΙΚΟΣ ΚΩΔΙΚΟΣ – ΔΕΔΟΜΕΝΑ ΑΝΑΓΝΩΣΙΜΑ ΑΠΟ ΤΟΝ ΑΝΘΡΩΠΟ,117002.0,True,20
4076,117021,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,,ΕΛΑΧΙΣΤΕΣ ΕΝΔΕΙΞΕΙΣ ΠΟΥ ΠΡΕΠΕΙ ΝΑ ΑΝΑΓΡΑΦΟΝΤΑΙ ΣΤΙΣ ΣΥΣΚΕΥΑΣΙΕΣ ΚΥΨΕΛΗΣ (BLISTER) Ή ΣΤΙΣ ΤΑΙΝΙΕΣ (STRIPS),117001.0,True,21
4077,117022,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,1,ΟΝΟΜΑΣΙΑ ΤΟΥ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΠΡΟΪΟΝΤΟΣ,117021.0,True,22
4078,117023,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,2,ΟΝΟΜΑ ΚΑΤΟΧΟΥ ΤΗΣ ΑΔΕΙΑΣ ΚΥΚΛΟΦΟΡΙΑΣ,117021.0,True,23
4079,117024,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,3,ΗΜΕΡΟΜΗΝΙΑ ΛΗΞΗΣ,117021.0,True,24
4080,117025,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,4,ΑΡΙΘΜΟΣ ΠΑΡΤΙΔΑΣ,117021.0,True,25
4081,117026,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,5,ΑΛΛΑ ΣΤΟΙΧΕΙΑ,117021.0,True,26
4082,117027,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,,ΕΛΑΧΙΣΤΕΣ ΕΝΔΕΙΞΕΙΣ ΠΟΥ ΠΡΕΠΕΙ ΝΑ ΑΝΑΓΡΑΦΟΝΤΑΙ ΣΤΙΣ ΜΙΚΡΕΣ ΣΤΟΙΧΕΙΩΔΕΙΣ ΣΥΣΚΕΥΑΣΙΕΣ,117001.0,True,27
4083,117028,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,1,ΟΝΟΜΑΣΙΑ ΤΟΥ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΠΡΟΪΟΝΤΟΣ ΚΑΙ ΟΔΟΣ(ΟΙ) ΧΟΡΗΓΗΣΗΣ,117027.0,True,28
4084,117029,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,2,ΤΡΟΠΟΣ ΧΟΡΗΓΗΣΗΣ,117027.0,True,29
4085,117030,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,3,ΗΜΕΡΟΜΗΝΙΑ ΛΗΞΗΣ,117027.0,True,30
4086,117031,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,4,ΑΡΙΘΜΟΣ ΠΑΡΤΙΔΑΣ,117027.0,True,31
4087,117032,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,5,"ΠΕΡΙΕΧΟΜΕΝΟ ΚΑΤΑ ΒΑΡΟΣ, ΚΑΤ' ΟΓΚΟ Ή ΚΑΤΑ ΜΟΝΑΔΑ",117027.0,True,32
4088,117033,H,NAP,ΕΠΙΣΗΜΑΝΣΗ,el,6,ΑΛΛΑ ΣΤΟΙΧΕΙΑ,117027.0,True,33
4089,118001,H,NAP,ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ,el,,ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ,,True,1
4090,118002,H,NAP,ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ,el,,q Το φάρμακο αυτό τελεί υπό συμπληρωματική παρακολούθηση. Αυτό θα επιτρέψει το γρήγορο προσδιορισμό νέων πληροφοριών ασφάλειας. Μπορείτε να βοηθήσετε μέσω της αναφοράς πιθανών ανεπιθύμητων ενεργειών που ενδεχομένως παρουσιάζετε. Βλ. τέλος της παραγράφου 4 για τον τρόπο αναφοράς ανεπιθύμητων ενεργειών.,118001.0,False,2
4091,118003,H,NAP,ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ,el,,Τι περιέχει το παρόν φύλλο οδηγιών:,118001.0,True,3
4092,118004,H,NAP,ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ,el,1,Τι είναι το X και ποια είναι η χρήση του,118001.0,True,4
4093,118005,H,NAP,ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ,el,2,Τι πρέπει να γνωρίζετε πριν <πάρετε> <χρησιμοποιήσετε> το X,118001.0,True,5
4094,118006,H,NAP,ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ,el,,Μην <πάρετε> <χρησιμοποιήσετε> το X,118005.0,True,6
